uuid,url,title,brand,images,date_stored,selling_price,star_rating,size,colour,mrp,product_detials,set_product_price,meta_data,category,product_code,competitor
00044127-59f9-4e9f-8556-b98aecea7691,https://ajiobusiness.com/storefront/ProductDetails/464678022,Rayon Embroidered Front Slit kurta,PURVIJA KURTIES,~^https://assets.ajio.com/b2b/medias/sys_master/root/hf8/hb0/51348800733214/446b461a-096b-4cbc-899e-fca9404d707b-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h80/h1a/51348800274462/446b461a-096b-4cbc-899e-fca9404d707b-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hc3/h92/51348799881246/446b461a-096b-4cbc-899e-fca9404d707b-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h5c/h42/51348803551262/2baad1b0-7114-40d2-9f6d-3f5199a06178-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hc7/hd0/51348803092510/2baad1b0-7114-40d2-9f6d-3f5199a06178-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hcb/h2a/51348800995358/2baad1b0-7114-40d2-9f6d-3f5199a06178-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hdc/hb7/51348807942174/a4059469-3e1f-48d7-85e7-e9085bfd1841-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h39/h43/51348806107166/a4059469-3e1f-48d7-85e7-e9085bfd1841-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/ha7/h81/51348803944478/a4059469-3e1f-48d7-85e7-e9085bfd1841-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h69/hd8/51348808728606/524ce026-0c56-4d99-8769-ba3ac67c1bfd-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h0e/h1d/51348808400926/524ce026-0c56-4d99-8769-ba3ac67c1bfd-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h18/h12/51348808073246/524ce026-0c56-4d99-8769-ba3ac67c1bfd-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h6f/h01/51348811350046/68f62a89-f6d3-488e-bf4a-faf5bf8b8692-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hbb/h2a/51348809187358/68f62a89-f6d3-488e-bf4a-faf5bf8b8692-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h5d/h8e/51348808859678/68f62a89-f6d3-488e-bf4a-faf5bf8b8692-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h79/he2/51349273968670/2a37b675-fcf8-4924-9adf-a7feaa778f37-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hb6/h6e/51349270954014/2a37b675-fcf8-4924-9adf-a7feaa778f37-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h00/h8e/51348811415582/2a37b675-fcf8-4924-9adf-a7feaa778f37-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/haf/hc4/51349274886174/1ba2a024-1914-4cfc-9182-4ac5d2b4773f-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h14/h17/51349274624030/1ba2a024-1914-4cfc-9182-4ac5d2b4773f-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h14/hb2/51349274165278/1ba2a024-1914-4cfc-9182-4ac5d2b4773f-239Wx300H.jpg,28-09-2022,392,0,,,1599,"{""Sleeve Length"":""3/4th"",""Product Name"":""Front slit Kurta"",""Neckline"":""Round""}",785.71,,Kurtas,464678022,Ajio_b
0004ad37-0adc-4d27-bda5-c0400fde8a1c,https://www.bijnis.com/product/AMAN TROPHY/1611229,AMAN TROPHY 27,AMAN,"https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_1-1628958862.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_2-1628958862.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_3-1628958862.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_4-1628958862.jpeg",24-07-2022,300,0,"6/1, 7/1, 8/1, 9/1,7/1, 8/1, 9/1, 10/1",,999,"{""Category"":""Men Formal Shoes"",""Color"":""Black"",""Style"":""Derby"",""Sole"":""Air Mix"",""Upper Material"":""Synthetic Foam"",""Lining"":""Synthetic Foam"",""Insock"":""Synthetic Sheep Nappa"",""Material"":""Synthetic"",""Packaging Type"":""Branded Box"",""Made in"":""India""}",0,"{""moq"":""4 Pairs"",""achievements"":[""30% Repeat Order"",""16 Likes""],""retail"":""66%"",""sold_by"":""M/S Aman Ji"",""gst"":"" ?36.00 (12.00% GST Benefit)"",""gst_selling_price"":""?336""}",men_Formals,1611229,bijnis
0004d2d3-f795-4d07-b9be-161a0c24b28b,https://udaan.com/listing/TLCTP6KYGFV3HYMQ8Y49LBZHY2LDFSQ,"GSOON Imported Four Way Lycra Pintuck Trackpant for Men Set Of 4, Pintuck double ",GSOON,"https://udaan.azureedge.net/products/4doe67chqxpsi52izz5z.jpg,https://udaan.azureedge.net/products/clil0beljqkvmi6nlbck.jpg",08-09-2022,299,4,,,799,"[{""Fabric"":[""Imported Four Way Lycra""]},{""Clothing Design / Style"":[""Pintuck Trackpant""]},{""Size"":[""M"",""L"",""XL"",""2XL""]},{""Color"":[""Teal""]},{""Ideal For"":[""Men""]},{""Country of Origin"":[""India""]},{""Style Code"":[""9""]},{""Trend"":[""Trackpant""]},{""Collection Season"":[""All Seasons""]},{""Manufacturing Year"":[""09/2020""]}]",0,,Men's Garments,TLCTP6KYGFV3HYMQ8Y49LBZHY2LDFSQ,udaan
0004e6f1-8a73-4227-9a1a-45854438f578,https://ajiobusiness.com/storefront/ProductDetails/463602739,Cotton Stretch Solid Shrugs,DIMPY GARMENTS,~^https://assets.ajio.com/b2b/medias/sys_master/root/h07/he1/34953484828702/6f009be2-4972-4a00-9fd7-057ed7a7ae31-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hb6/h1a/34953484173342/6f009be2-4972-4a00-9fd7-057ed7a7ae31-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hee/hcd/34953483517982/6f009be2-4972-4a00-9fd7-057ed7a7ae31-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h1e/h96/34953486336030/bc2d55c0-df66-4c01-9dfa-205f2a3f6899-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h70/h80/34953485811742/bc2d55c0-df66-4c01-9dfa-205f2a3f6899-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h10/hc5/34953485156382/bc2d55c0-df66-4c01-9dfa-205f2a3f6899-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h28/hd6/34953488105502/c0869baa-ba3c-4bbe-ad39-5ef9b0582d6a-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h46/h5c/34953487384606/c0869baa-ba3c-4bbe-ad39-5ef9b0582d6a-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h1d/h8e/34953486598174/c0869baa-ba3c-4bbe-ad39-5ef9b0582d6a-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h64/h56/34953488859166/a4d2419c-b187-407e-a000-5407d2bfa45e-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h81/h01/34953488695326/a4d2419c-b187-407e-a000-5407d2bfa45e-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h14/h4e/34953488367646/a4d2419c-b187-407e-a000-5407d2bfa45e-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h09/ha2/34954409672734/39bd9671-e35d-46f9-9b99-3d34b9655030-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h82/h12/34953489350686/39bd9671-e35d-46f9-9b99-3d34b9655030-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h5e/hb8/34953489023006/39bd9671-e35d-46f9-9b99-3d34b9655030-239Wx300H.jpg,27-09-2022,305,0,,,1399,"{""Sleeve Length"":""3/4th"",""Style Type"":""Shrugs"",""Length"":""Long""}",610.2,,Shrugs & Boleros,463602739,Ajio_b
0005d976-1569-4402-b242-f69d9c3ae215,https://ajiobusiness.com/storefront/ProductDetails/464520276,Rayon Embroidered Flared Kurta,Kimayra,~^https://assets.ajio.com/b2b/medias/sys_master/root/hcd/hde/50387581173790/f63a78f1-365a-4c66-a979-3ac6ac660ba8-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h51/h1c/50387579600926/f63a78f1-365a-4c66-a979-3ac6ac660ba8-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/ha7/h5d/50387577569310/f63a78f1-365a-4c66-a979-3ac6ac660ba8-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h7e/h12/50387582418974/48e7bd05-4972-4347-be00-68dfb7a433bb-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h82/hce/50387581894686/48e7bd05-4972-4347-be00-68dfb7a433bb-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hc0/hdc/50387581370398/48e7bd05-4972-4347-be00-68dfb7a433bb-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h43/h6d/50387583729694/6f5790ea-72bb-4843-8ce2-60a77216e14e-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h2e/h4f/50387583270942/6f5790ea-72bb-4843-8ce2-60a77216e14e-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hc2/h96/50387582812190/6f5790ea-72bb-4843-8ce2-60a77216e14e-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/ha1/h9e/50387585040414/d7071062-c4f3-4d8b-9fef-b9f2dcdb4c5e-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hf2/ha9/50387584581662/d7071062-c4f3-4d8b-9fef-b9f2dcdb4c5e-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h9a/hd0/50387583860766/d7071062-c4f3-4d8b-9fef-b9f2dcdb4c5e-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h3c/hb1/50387585761310/dd627986-94a4-4c1c-a64b-da6f51e4994c-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h35/h1d/50387585630238/dd627986-94a4-4c1c-a64b-da6f51e4994c-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h65/h64/50387585368094/dd627986-94a4-4c1c-a64b-da6f51e4994c-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h5c/h24/50387587137566/8b62be9e-6597-43b7-b551-3d5697885d68-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/he1/h06/50387586744350/8b62be9e-6597-43b7-b551-3d5697885d68-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h5c/h22/50387585826846/8b62be9e-6597-43b7-b551-3d5697885d68-239Wx300H.jpg,27-09-2022,611,0,,,1999,"{""Sleeve Length"":""3/4th"",""Product Name"":""Flared Kurta"",""Neckline"":""Round""}",611.22,,Kurtas,464520276,Ajio_b
0005e321-153e-42cd-97ab-ed8d474cf2be,https://ajiobusiness.com/storefront/ProductDetails/464718449,Cotton Checks Lungi,NIMBAL HOUSE,~^https://assets.ajio.com/b2b/medias/sys_master/root/hd1/h7e/51888588914718/9861a1ed-329e-4b73-b5ad-136cde40bd5f-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hce/hf5/51888585703454/9861a1ed-329e-4b73-b5ad-136cde40bd5f-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h8d/hb7/51888583213086/9861a1ed-329e-4b73-b5ad-136cde40bd5f-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hd9/h20/51888593633310/751f0b09-edbc-4052-b74e-2fdfa6ee328a-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hbb/hde/51888591142942/751f0b09-edbc-4052-b74e-2fdfa6ee328a-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h44/h13/51888589570078/751f0b09-edbc-4052-b74e-2fdfa6ee328a-239Wx300H.jpg,26-09-2022,153,0,,,190,"{""Style Type"":""Lungi""}",765.3,,Dhoti,464718449,Ajio_b
00061e5e-1ed7-402e-8b35-74aabf4594a5,https://www.bijnis.com/product/KAYRISE/1057692,KANEGGYE 181,KANEGGYE,"https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_1-84052ad1-b1f3-4584-ade7-ab23296cff4e.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_2-b8a9db23-5458-4cc3-bc58-200c0a1eb196.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_3-96e333d3-ff30-45d0-b3d3-7886a8b0fbe1.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_4-e52a201c-1568-43c4-8e9d-c0a6b5a0f2f2.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_5-a9cc635a-a5f1-458d-9d68-3ba4df22409e.jpeg",24-07-2022,129,0,"6/1, 7/1, 8/1, 9/1,7/1, 8/1, 9/1, 10/1,6/1, 7/2, 8/1,8/1, 9/2, 10/1,6/1, 7/1, 8/1, 9/1",,499,"{""Category"":""Men PVC Slippers"",""Color"":""Red, Orange, Green"",""Sole"":""PVC- (1st Grade)"",""Upper Material"":""Cloth"",""Packaging Type"":""Loose"",""Upper Material Grade"":""1st Grade"",""Made in"":""India""}",0,"{""moq"":""4 Pairs"",""achievements"":[],""retail"":""71%"",""sold_by"":""Kaneggye Enterprises"",""gst"":"" ?15.48 (12.00% GST Benefit)"",""gst_selling_price"":""?144.48""}",men_Slippers,1057692,bijnis
00062536-a83d-4680-b26e-5af59b62467a,https://ajiobusiness.com/storefront/ProductDetails/464551746,Chiffon Digital Print Regular Saree,BAID'S,~^https://assets.ajio.com/b2b/medias/sys_master/root/h52/hd2/50365254959134/1e56dc27-af44-4db1-b911-db9ab034004d-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h8d/h66/50365254303774/1e56dc27-af44-4db1-b911-db9ab034004d-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hcd/h3d/50365253058590/1e56dc27-af44-4db1-b911-db9ab034004d-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hc6/h99/50365257252894/014d6d49-dcd4-44ca-b983-1436c1726865-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h14/h4b/50365256663070/014d6d49-dcd4-44ca-b983-1436c1726865-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h87/h12/50365255548958/014d6d49-dcd4-44ca-b983-1436c1726865-239Wx300H.jpg,27-09-2022,442,0,,,599,"{""Packaging Type"":""Polyethene"",""Product Name"":""Regular Saree"",""With Blouse"":""With Blouse"",""Occasion Type"":""Daily""}",5314.24,,Sarees,464551746,Ajio_b
00065a7d-8ae0-4873-8898-0326cd34220c,https://ajiobusiness.com/storefront/ProductDetails/464856403,Crepe Solid Fit and Flare Dress,RETROBELLA,~^https://assets.ajio.com/b2b/medias/sys_master/root/h16/ha7/52500345094174/726ba8fc-907c-4a00-910b-fb2c71c74247-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hcb/h26/52500081311774/726ba8fc-907c-4a00-910b-fb2c71c74247-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hba/h60/52500081049630/726ba8fc-907c-4a00-910b-fb2c71c74247-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h5c/hba/52500345913374/5d599eea-8874-4d49-ae74-8141bc25f99e-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hb7/h29/52500345683998/5d599eea-8874-4d49-ae74-8141bc25f99e-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h02/h69/52500345290782/5d599eea-8874-4d49-ae74-8141bc25f99e-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h23/ha9/52500346601502/b22c3de7-db98-4ed7-aab7-499c99989421-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h38/h25/52500346339358/b22c3de7-db98-4ed7-aab7-499c99989421-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h3a/hf6/52500346077214/b22c3de7-db98-4ed7-aab7-499c99989421-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h20/h23/52500348305438/9bd98a15-7ffe-4193-9a29-7f8e2f578642-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h92/h67/52500348108830/9bd98a15-7ffe-4193-9a29-7f8e2f578642-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hce/h74/52500346667038/9bd98a15-7ffe-4193-9a29-7f8e2f578642-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hdd/h77/52500348829726/eb67a8e1-4d64-47f6-a2d4-465d66bcf469-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h14/h6d/52500348698654/eb67a8e1-4d64-47f6-a2d4-465d66bcf469-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h28/hb7/52500348436510/eb67a8e1-4d64-47f6-a2d4-465d66bcf469-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h74/hd8/52500349812766/b26fd798-98fa-4a43-94f3-2e6227ed8808-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h6a/he3/52500349485086/b26fd798-98fa-4a43-94f3-2e6227ed8808-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h36/haf/52500348895262/b26fd798-98fa-4a43-94f3-2e6227ed8808-239Wx300H.jpg,28-09-2022,305,0,,,1799,"{""Sleeve Length"":""Short"",""Dress length"":""Midi"",""Neckline"":""Round"",""Product Name"":""Fit and Flare Dress""}",1220.4,,Dresses,464856403,Ajio_b
00067cce-841f-4744-99e2-db4b03b1c883,https://ajiobusiness.com/storefront/ProductDetails/420435040,PC Skinny Jeans,BLUE TREND,~^https://assets.ajio.com/b2b/medias/sys_master/root/h39/h09/51738958463006/74a67455-05a6-4e05-8d34-7b272f9e40da-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hbb/hc9/51738958331934/74a67455-05a6-4e05-8d34-7b272f9e40da-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h14/hd8/51738958004254/74a67455-05a6-4e05-8d34-7b272f9e40da-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hdb/hfc/51738960363550/771514ad-8d7a-477b-a475-7d3d4fbb9e26-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h69/h0f/51738959577118/771514ad-8d7a-477b-a475-7d3d4fbb9e26-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h57/h83/51738958528542/771514ad-8d7a-477b-a475-7d3d4fbb9e26-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hb7/h81/51738960953374/662ec6b6-efd8-4b0b-ad70-4655761873c5-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h6e/haa/51738960887838/662ec6b6-efd8-4b0b-ad70-4655761873c5-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hb2/hbe/51738960560158/662ec6b6-efd8-4b0b-ad70-4655761873c5-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h76/hb1/51738962001950/3b011541-9670-465b-a09a-2186296b1a35-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h8d/h30/51738961608734/3b011541-9670-465b-a09a-2186296b1a35-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hdf/h50/51738961018910/3b011541-9670-465b-a09a-2186296b1a35-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h57/h4e/51738962526238/00af4117-ff4c-4587-989f-3db7476ae200-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h3c/h6d/51738962460702/00af4117-ff4c-4587-989f-3db7476ae200-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h21/h7d/51738962067486/00af4117-ff4c-4587-989f-3db7476ae200-239Wx300H.jpg,27-09-2022,488,0,,,999,"{""Waist Rise"":""Mid Rise"",""Product Name"":""Skinny Jeans"",""Length"":""Full length""}",1466.31,,Jeans & Jeggings,420435040,Ajio_b
00067fc7-210a-45ce-a0d0-cc5a9df6162c,https://udaan.com/listing/TLWWF6WW53DRPRFCTR4X3KH3MV30SSE,"Froh Feet 2178-RBT-12P Synthetic Formal Wear (Multi Color, 3 Uk (36 Eu), 4 Uk (37 Eu), 5 Uk (38 Eu), 6 Uk (39 Eu), 7 Uk (40 Eu), 8 Uk (41 Eu) Set Of 12, 2178-RBT-12P",Froh Feet,https://udaan.azureedge.net/products/tkl0xd89ywfcl6d5b7xf.jpg~^https://udaan.azureedge.net/products/vy3a6s95ne9vdgzf5jq6.jpg~^,25-08-2022,148,,,,399,"[{""Sole Material"":[""PVC""]},{""Upper Material"":[""Synthetic""]},{""Shoe Size"":[""3 UK (36 EU)"",""4 UK (37 EU)"",""5 UK (38 EU)"",""6 UK (39 EU)"",""7 UK (40 EU)"",""8 UK (41 EU)""]},{""Shoe color"":[""Multi Color""]},{""Model Name"":[""2178-RBT-12P""]},{""Season"":[""Spring Summer 2022""]},{""Packaging Type"":[""Poly Pack""]},{""Occasion"":[""Formal Wear""]},{""Closure Type"":[""Slip-on""]},{""Manufacturing Year"":[""2022""]},{""Country of Origin"":[""China""]}]",0,,Footwear,TLWWF6WW53DRPRFCTR4X3KH3MV30SSE,udaan
0006de86-5515-4d45-aaeb-2e52268c695a,https://udaan.com/listing/TLWSPN93KYT9JP5C5PG419763ZCSX0P,"Sachin GS 1002 BROWN Niwar Casual Wear (Saddle Brown, Saddle Brown, Saddle Brown, 6 UK (40 EU), 7 UK (41 EU), 8 UK (42 EU), 9 UK (43 EU), 10 UK (44 EU)",Sachin,https://udaan.azureedge.net/products/m01ukgnle5as4xsyz7lp.jpg~^https://udaan.azureedge.net/products/vf57r5feqijjlm7jqa6l.jpg~^https://udaan.azureedge.net/products/uzfwmgeswxxf82bopyqh.jpg~^https://udaan.azureedge.net/products/50s38u04gy5lqcaw1c3t.jpg~^,20-08-2022,201,2.1,,,439,"[{""Sole Material"":[""PU""]},{""Upper Material"":[""Niwar""]},{""Shoe Size"":[""6 UK (40 EU)"",""7 UK (41 EU)"",""8 UK (42 EU)"",""9 UK (43 EU)"",""10 UK (44 EU)""]},{""Shoe color"":[""Saddle Brown"",""Saddle Brown"",""Saddle Brown""]},{""Model Name"":[""GS 1002 BROWN""]},{""Season"":[""Spring Summer 2022""]},{""Packaging Type"":[""Branded Box""]},{""Occasion"":[""Casual Wear""]},{""Closure Type"":[""Velcro""]},{""Manufacturing Year"":[""2022""]},{""Country of Origin"":[""India""]}]",0,,Footwear,TLWSPN93KYT9JP5C5PG419763ZCSX0P,udaan
0006f419-d123-4406-aef7-2dfe389fe875,https://udaan.com/listing/TLCKS0LS8SEB6GV8SHFG7LBC3LSY0C5,B.Sam Rayon Stone Work Straight Kurta Set for Women Set Of 3,B.Sam,https://udaan.azureedge.net/products/csnan3g6csishefu1bj4.jpg~^https://udaan.azureedge.net/products/24a3xlhfaczucq4723ps.jpg~^https://udaan.azureedge.net/products/p3z3jb5spjgrugzyq92l.jpg~^https://udaan.azureedge.net/products/sd61rg8ox2oqs3y1qupj.jpg~^https://udaan.azureedge.net/products/ivnikdhql3h4wahl6wi4.jpg~^,08-11-2022,483,3.3,,,699,"[{""Collar/Neck"":[""Round Neck""]},{""Size"":[""XL""]},{""Color"":[""Green"",""Navy"",""Maroon""]},{""Top Pattern"":[""Stone Work""]},{""Bottom Type"":[""Gharara""]},{""Kurta Fabric"":[""Rayon""]},{""Top Shape"":[""Straight""]},{""Ideal For"":[""Women""]},{""Dupatta"":[""With""]},{""Add Ons"":[""Dupatta""]},{""Country of Origin"":[""India""]},{""Style Code"":[""963""]},{""Sleeve Length"":[""Three-Quarter Sleeves""]},{""Sleeve Style"":[""Regular Sleeves""]},{""Dupatta Fabric"":[""Nazneen""]},{""Bottom Fabric"":[""Rayon""]},{""Top Length"":[""Below Knee""]},{""Occasion"":[""Party / Festive Wear""]}]",0,,Women's Ethnic,TLCKS0LS8SEB6GV8SHFG7LBC3LSY0C5,udaan
0006fd36-f46c-4103-8bbc-32f5ef567916,https://udaan.com/listing/TLCTSXVVFHXDE32DYRZ8CN3BKR9H1HB,Zulements 100% Bio Washed Cotton Round Neck Message / Quote / Text Print T-Shirt for Men,Zulements,"https://udaan.azureedge.net/products/nc6oj228rxnxy5pzkg8b.jpg,https://udaan.azureedge.net/products/4nubdtmm9a82rbmbzwrd.jpg,https://udaan.azureedge.net/products/092a60c410easuwqtr38.jpg,https://udaan.azureedge.net/products/myeq1rxbhn2wiw2jnlnt.jpg,https://udaan.azureedge.net/products/rk4x8l8sg9fbmmjtgj5e.jpg,https://udaan.azureedge.net/products/q9jzkf8wn2pf04bau7qr.jpg,https://udaan.azureedge.net/products/arqmauleml1kylbfd8ix.jpg,https://udaan.azureedge.net/products/27llznn8rtgexgn1boor.jpg,https://udaan.azureedge.net/products/s6zlxtqqmh0he17i4bp7.jpg",08-09-2022,0,4,,,0,"[{""Fabric"":[""100% Bio Washed Cotton""]},{""Clothing Design / Style"":[""Message / Quote / Text Print T-Shirt""]},{""Size"":[""S"",""M"",""L"",""XL"",""2XL""]},{""Neck"":[""Round Neck""]},{""Ideal For"":[""Men""]},{""Country of Origin"":[""India""]},{""Sleeve"":[""Full Sleeves""]},{""Style Code"":[""ZB2B4-WHITE3""]},{""GSM"":[""180""]},{""Collection Season"":[""All Seasons""]},{""Manufacturing Year"":[""01/2022""]},{""Packaging Type"":[""Poly Bag Packing""]},{""Trend"":[""Long Sleeve T Shirt""]}]",0,,Men's Garments,TLCTSXVVFHXDE32DYRZ8CN3BKR9H1HB,udaan
